Zip Code,Dog Name,Animal Gender
10024,WILSON,M
10457,HAZEL,F
11201,GUS,M
10024,CALVIN,M
10456,GRAVY,M
10306,SPARKIE,M
10304,CASSIDY,M
11377,JINX,F
11377,ACAJOU,M
11220,HAZEL,F
11355,BABY,F
11216,FRANKLIN,M
11216,DAISEY,F
10009,HOOCH,M
11206,PRECIOUS,F
11414,CHARLIE,M
11421,GIAVELLA,F
11432,CHI-CHI,F
11229,LUCKY,M
10024,COCO,F
11206,MAC,M
11229,CHIPS,M
11236,SHAVANNA,M
10011,JOEY,F
10309,BUGSY,M
10128,ZOLI,F
10023,SYDNEY,F
10011,BARTLEBY,M
10024,KELSO,M
11209,JACKSON,M
11214,JUMPY,M
10021,HANNA,F
11235,PARKER,M
10038,WESLEY,M
11106,JIGGY,M
11412,GOLDIE,F
11415,TINY,M
11354,SOPHIE,F
11356,NAME NOT PROVIDED,M
10460,LIBBIT,F
10024,ZOE,F
11216,BUSTER,M
11374,JAKE,M
11220,ZISSOU,M
11229,CHESTER,M
10314,YUFIE,F
11379,MAXIMUS,M
11364,RUDY,M
10314,BILLIE,F
11231,GEMMA,F
11219,JEM,F
10010,LUNA,F
11420,TARA,F
10001,CHEITO,M
10011,TOBY,M
11219,SABLE,F
10301,LIL,F
10471,ZEVI,M
11213,SELASSIE,M
10461,CHUCKY,M
10025,HARPER,F
10022,GIGI,F
11354,YOGI,M
11224,DREAMER,M
10302,PATSEY,F
11385,SAMMY,F
10011,ASTER,F
10467,BENJY,M
10012,CRYSTAL,F
10040,BILLY,M
10001,WALLY,M
10025,MIMI,F
10471,SNOOKIE,M
10280,PENNY,F
11234,MOOKIE-TWO,F
10458,ROCKY,M
10003,JACK,M
11357,BRICK,M
11379,JIMMY,M
10463,FLUFFY,M
11229,MOTECK,M
11238,LEO,M
10021,BAILEY,M
10017,BERNIE,M
10017,DAISY,F
11249,BAKER,M
11211,SIRIUS,M
11211,RILEY,M
11414,PRECIOUS,F
11228,MIA,F
11106,LALYA,F
11238,ZOE,F
10309,ROSE,F
10314,MADDIE,F
10469,SPEEDY,M
10032,ROXIE,F
10456,LILLY,F
11375,OLIVER,M
10455,MADISON,F
10023,ZOE,F
11377,MAX,M
10025,NELSON,M
11004,PEPPER,F
10452,KELLY,F
10023,TOMI,M
11213,SPIKE,M
11215,MARIO,M
10310,CORDELL,M
10011,MILO,M
11212,PRUDENCE,F
10023,BELLA,F
10312,DAISY,F
11218,SIMBA,M
10308,BELLA,F
11375,NIKKI,F
11426,ASHLEY,F
10282,LOUIS,M
11221,LINDA,F
10314,STEWIE,M
11691,GEGE,F
11414,JACK,M
11375,LINUS,M
10452,TARA,F
10023,KENNY,M
10002,KOKO-RICO,M
11103,BOOZER,M
11355,BRODEY,M
10310,LANUDO,M
10028,HENRY,M
10024,MAXIMO,M
10305,LILLITH,F
11218,AZIZ,M
11377,ZIGGI,F
10314,BJ,M
11249,NEVADA,F
11238,BEN,M
11238,SHILLELAGH,F
11225,SIR,M
11203,MILO,M
11231,LOLA,F
11102,LULA,F
10472,CHEWIE,F
11418,SOPHIE,F
10002,LOLA,F
11365,BOO,M
11237,RICO,M
11215,ANNIE,F
10022,PHOEBE,F
11374,SAM,M
10465,ROCKY,M
10301,PATCHES,M
10022,CHESNEY,M
10301,BAILEY,M
10011,GUS,M
10467,LUCKY,F
10309,LILY,F
10035,JAKE,M
10029,UNI,M
10002,TRE,M
10303,HERBIE,M
11361,LEXI,F
10009,ALEGRIA,F
10302,NEGRETA,F
11234,EVIE,F
10023,BIGGIE,M
10306,JAKOB,M
10306,EMMA,F
10314,BUDDY,M
11355,JEFF,M
11368,HEIDI,F
11235,LUCKY,M
10304,PATSY,M
10309,BEAR,M
11385,MADY,F
11215,ROCKY,M
10028,CODY,M
11206,BABY,F
10035,TOMMY,M
10128,CLYDE,M
11358,GEORGY,M
10312,SONNY,M
10312,BUDDY,M
10306,KILLER,M
11225,ABIGAIL,F
11105,DAX,F
10034,ELMO,M
10454,TAZ,M
10025,ALEXANDRA,F
10314,BEAR,M
10314,REESE,F
10312,JESSICA,F
11233,TERROR,M
10014,COCO,M
11370,ERNIE,M
10027,TINKA,F
11215,LULU,F
11418,MANA,F
10021,ONYX,F
11229,BENNY,M
10302,JAYCEE,F
10314,CHLOE,F
10016,PACO,M
10312,HERSHEY,M
11377,SCOOBY,M
10029,MAX,M
11367,REMY,F
10037,ZIGGY,M
10011,FREDDY,M
11385,RUGER,F
10456,TAJEE,F
11378,PRINCE,M
10039,WYNSTON,M
11375,BUGSY,M
11427,BELLA,F
10003,MAMIE,F
11367,MATTEO,M
11379,KING,M
11221,SHATZI,M
11421,ALFIE,M
11106,SMOKIE,M
10308,MASON,M
10471,TOBY,M
11415,MANDY,F
10016,TUCKER,M
11379,ELEANOR,F
10003,KLARA,F
11362,REGGIE,M
10314,OLIVER,M
11204,HOPE,F
10312,BULLSEYE,M
11209,MISS,F
10312,BANDIT,M
11224,BUSTER,M
10456,FLUFFY,F
10025,TIGER,M
10028,BUZZ,M
11365,MAX,M
11360,TWINKIE,M
10461,YAYA,F
11223,LOLA,F
10028,ZOE,F
11379,SAMMI,F
10309,LUNA,F
10461,OLIVER,M
10025,CUTLER,M
11209,DAISY,F
10465,WHITESOX,M
11230,SPARKY,F
10021,DOLCEGIOIA,F
11364,MEI-MEI,F
10023,SADIE,F
10451,GIZMO,M
10023,DUDLEY,M
11223,GIOVANNA,F
10023,MOLLY,F
11360,DENNIS,M
11239,JEWELZ,F
10019,SUMMER,F
10022,LOLA,F
10466,BLUE,M
11102,LULU,F
11205,PIPPA,F
10473,LILLIE,F
11372,DEXTER,M
10312,FINN,M
11426,TORRE-BELL,F
10044,SULLY,M
11372,KAYLA,F
10310,COCO,F
10309,LUCY,F
10314,BRANDI,F
11435,PIPPIN,M
10309,NYLA,F
10312,MARY,F
10306,COCO,F
11225,MERCURY,M
11374,TIMOTHY,M
10026,ONYX,M
11365,DOG,M
10019,MIZU,M
11377,KERI,F
11426,DILLON,M
11106,CHICO,M
11372,TIFFANY,F
11379,CHOLE,F
11379,COOKIE,F
10466,LULU,F
10028,SPARKY,M
11220,DIESEL,M
10022,BUBBA,M
10462,FABIO,M
11234,KOSMO,M
11218,KOAL,M
11218,MYKA,F
11362,YANKEE,F
10022,SASHA,F
10028,SASHA,F
10023,MADDIE,F
11373,CLANCY,M
11421,PEGGY,F
10309,BELLA,F
11212,SHAGGY,M
10314,CODY,M
11231,OTTY,M
11239,ISABELLE,F
11106,LUCY,F
10463,JAZZ,F
10030,CASPER,M
11230,PUGSIE,F
11214,BROOKLYN,M
10309,FLUFFY,F
10312,SADIE,F
10303,JAKE,M
11411,REGGAE,M
10024,SHAINA,F
11356,SPARKY,M
10024,WINSTON,M
10024,TRUDGE,F
10025,BILLY,F
11213,CHLOE,F
11372,MOZART,M
10025,ROCKY,M
10024,JAKE,M
11209,NICCOLO,M
10312,MILEY,F
11214,DASH,M
11234,BELLA,F
11374,GINGER,F
11102,ROXY,F
11368,SASSIE,F
10036,JAX,M
10472,MARC,M
10029,AMBER,F
10301,PRINCE,M
11206,BLUE,M
11379,RAMSEY,M
11367,ROCKY,M
11209,LOGAN,M
11207,SPONGE,M
11204,SHEP,M
11421,LUNA,F
11231,BENJI,M
11374,KATIE,F
10314,ROCCO,M
10461,BELLA,F
10312,PEANUT,M
10304,YHEN,F
10305,MAXIMILLION,M
10305,BASIL,M
11418,BRITNEY,F
11375,ROXY,F
11223,LUCY,F
10027,RORY,M
11354,DEREK,F
11218,CHARLOTTE,F
10305,CODI,M
11414,AVA,F
11375,MOKA,F
11364,BE,M
11103,COCO,M
11414,ROCKY,M
10014,MAGGIE,F
10461,BABY,F
10471,KNISH,M
10304,ALIRAHMAN,M
10461,OZ,M
10305,ZIPPY,M
11101,MIA,F
10023,OZZY,M
11378,RUDY,M
11365,DINO,M
11385,COOKIE,F
10463,ZORBA,M
11204,BINEY,M
11379,SPANKY,M
10021,BIBI,F
10461,JO,M
11004,SHAYNA,F
11377,SUZIE,F
10314,MUFFIN,M
11365,MOCHA,F
10314,NAME NOT PROVIDED,M
11104,PEPPER,F
11217,CARLY,F
10024,PONCHO,M
10012,FRODO,M
10308,DIAMOND,F
11229,CHUCKIE,M
10029,SWEETPEA,F
10023,BILLY,M
10019,ROXY,F
10309,BELLA,F
10035,SEVEN,M
11363,WINSTON,M
10024,JACKSON,M
10023,DJANGO,F
10006,LANCEY,F
11201,AGNES,F
11228,SOPHIA,F
11242,NEMO,M
10023,LILY,F
10024,SUNNY,F
11204,MARTINI,F
10473,BABY,F
11426,DOLLY,F
10029,CLEMENTINE,F
11222,PINECONE,M
10312,SLIPPERS,F
11204,MAX,M
10462,CHARLIE,M
11204,LILY,F
10016,ELLA,F
11223,BUSTER,M
10309,MIA,F
10312,MAX,M
11372,MUNECA,F
11236,ACE,M
10305,ROCKY,M
10038,TOBI,M
10312,BAXTER,M
10024,OLIVER,M
11230,SNOWBELL,F
10036,SPANKY,M
11357,MAGGIE,F
11374,VLADEK,M
10024,MARLEY,M
11229,JESSIEJANE,F
10021,WOLFGANG,M
10024,HUNTER,M
10308,BRUNO,M
11364,MALLIE,F
11211,LEO,M
10451,JACK,M
10451,PRECIOUS,F
10451,CHIP,M
11217,BLUE,M
10314,SPARKY,M
10472,PRECIOUS,F
11102,CICI,F
11217,NENA,F
10021,STRETCH,M
11204,YIK,F
10011,SKY,F
10024,PEPPER,F
11360,SOPHIE,F
10452,SAKI,F
11201,ZOEL,F
11218,SASHA,F
10468,MAGGIE,F
11209,GINGER,F
10312,CHANSEY,F
10469,TRIXIE,F
10014,HOMER,M
10024,OLIVER,M
10309,COOKIE,F
10024,MAGGIE,F
11377,ZOE,F
10312,MIMI,F
10469,BUTCH,M
10025,MARLEY,M
10302,BANDIT,M
11234,ZUZU,F
11102,SISAL,M
10028,SUSU,F
10024,IRAE,M
10012,BALZAC,M
10011,REUBEN,M
10309,JASMINE,F
10029,ANGEL,M
10023,MILLI,F
10025,ISABEL,F
11368,JERRY,M
11225,SKOBIE,M
11205,TONY,M
10309,CHLOE,F
11374,SADIE,F
10466,DAISY,F
10014,ISABEL,F
10312,NUGGET,F
10310,PEPPER,F
11366,QUEEN,F
11372,SOPHIE,F
10024,PEPPER,M
11209,MAYA,F
11209,BUBA,M
11692,KUMA,M
10280,AVA,F
11201,PEPPER,F
10304,LEXI,F
10022,FAY,F
11360,MOLLIE,F
11106,SPOTTIE,M
10040,LAYLA,F
10307,BUTTON,F
10304,MAGGIE,F
10308,BUDDY,M
11201,ISABELLE,F
10468,UNO,M
10010,HARLEY,M
10468,PRINCE,M
10312,WYNN,M
10128,COLBY,M
10040,ARTHUR,M
10314,MAGOO,M
11375,COOPER,M
10003,SAM,F
10014,GYRO,M
11357,CODEE,M
11354,DOOGLE,M
10003,FRANNY,F
11230,PEPPY,M
10465,LAYLA,F
10012,LEROY,M
11358,ARTHUR,M
10314,CHASE,M
10282,NIKKI,F
11235,DONMISSAS,M
11367,JAYDA,F
10467,MAXX,M
11365,TYSON,M
10016,WILLIS,M
10029,GINGER,F
11379,KOBEE,M
10029,CHIQUI,M
11228,MADISON,F
10021,REGGIE,M
10312,EIN,F
11103,AGATHA,F
10314,MOLLY,F
11385,OREO,F
11231,SAM,M
11239,BUSTER,M
10014,DUC,M
10025,CASHEW,F
11229,MAX,M
10128,MAXI,F
10011,BUCKY,M
10314,BABY,F
11231,SY,F
10308,JULIET,F
10461,BRIE,F
10034,MURPHY,F
11375,ROXY,F
11434,ZOEY,F
10024,CODY,M
10016,LINKAN,M
10023,TUGG,M
10462,ROCKY,M
11428,BELLA,F
11102,COWBOY,M
11694,FERRIS,M
11377,LILY,F
10461,DALTON,M
10028,TILLY,F
10469,MAXX,M
11234,ROCKY,M
11101,OREO,M
10025,CADEAU,M
10034,BIG,M
10034,PRETTY,M
11420,COCOA,M
11361,LENNY,M
11375,MICHOUX,M
11235,CARLUSHA,M
10001,SABLE,F
11361,TEDDY,M
10003,LEO,M
11375,REESES,F
10467,SHADOW,F
11218,MILO,M
10128,HEIDI,F
10001,OLIVER,M
11225,OTTO,M
11435,BELLO,M
10455,SEBASTIAN,M
11232,ADA,F
11224,LUCKY,M
10460,JUNIOR,M
10044,SOPHIE,F
10465,SUGAR,F
11206,REMY,M
11235,NICKY,M
11004,AMAROK,F
11364,RUSTY,M
10013,IO,F
10011,AJAX,M
10305,GEMI,F
11222,SARA,F
10019,JAKE,M
10128,WINSTON,M
10128,OLIVER,M
11378,BUTCHIE,M
10033,MICK,M
10027,SAMMY,M
11385,MIMI,F
10473,BEHR,M
11203,FIGHTA,F
11217,HERCULES,M
10011,MUNCHKIN,F
10302,ROXY,F
11222,LUCKY,M
11364,OLIVER,M
11423,MAGGIE,F
11375,MASON,M
11229,RASTA,M
11238,REGGIE,M
11215,SAM,M
11105,BEAUTY,F
10024,DIXIE,F
10021,DUFFY,F
11372,COCO,F
10463,DAISY,F
11236,ALFIE,M
11102,DREX,M
11102,HAZE,M
11226,GINGER,F
11360,BELLA,F
11419,MADDUX,M
11417,COCOA,F
11367,BISCUIT,M
11367,RASCAL,M
11694,BAILEY,F
11201,TIKI,F
10024,BAXTER,M
10473,LUCKY,M
10462,BARNEY,M
10301,SOPHIE,F
11204,ELY,M
11238,SIMON,M
11230,MIA,F
10019,PENNY,F
11223,LUCKY,M
10314,ZOEY,F
10309,PETIE,M
10023,DASHEL,M
10023,AMBER,F
10005,CISCO,M
11105,SAMPSON,M
10069,AMMA,F
11377,MACIEK,M
11217,CHE,M
10019,PUPPY,F
10312,JETER,M
10036,CHARLIE,M
11106,DAISY,F
11236,PENNY,F
10460,NAME NOT PROVIDED,F
10472,COTTON,M
10306,TOBY,M
10465,T-JAY,M
10029,STONE,M
10027,TITO,M
11221,BISKY,M
11385,JEFFERSON,M
11225,SASHA,F
10467,PAN,M
10462,SAMMY,M
10306,BUDDY,M
11004,WINSTON,M
11358,FIFI,F
10308,AJ,M
10312,NAME NOT PROVIDED,F
11365,TROUBLES,M
11416,ROCKY,M
10026,TIGIST,F
11215,JAKE,M
10305,BUGSY,M
10025,HENRY,M
10035,SHADOW,F
10017,LIZZIE,F
11208,PRENCESSA,F
10003,BAUER,M
11211,BUSTER,M
10128,POGO,M
11225,LUCY,F
11229,LOLITA,F
11215,THAIS,F
10462,BELLA,F
10310,BIGGIE,M
10314,MIKEY,M
10454,LUNA,F
11215,BRUTUS,M
11214,CASSANDRA,F
11374,BABY,M
11229,RUSTY,M
10003,DIVER,M
11375,LOLA,F
10312,LOUIE,M
10309,TE`A,F
11217,JINJA,F
10002,MARZIO,M
11204,SPIKEY,F
11220,GIZMO,M
11356,ROCKY,M
11358,NANA,F
10312,JULIE,F
11210,SAUCY,F
10014,VERA,F
11417,MUFFIN,M
10306,TOMMY,M
10002,DAMO,M
11209,BRUNO,M
10304,FLUFFY,F
10468,GOLDIE,F
11228,LUCY,F
10460,BEAR,M
11223,MICKY,M
11214,BUTTON,F
10029,LULU,F
10027,SANDY,F
10452,KOBE,M
11237,CHLOE,F
10023,CHOCO,F
10128,GINGER,F
11222,PAULY,M
11209,WINSTON,M
10314,DAHLIA,F
10314,MOLLY,F
10023,MAYA,F
10471,DAISY,F
10025,ALEX,F
10312,MARTINI,F
10302,SPARKY,M
11361,SIMBA,M
11361,SAMANTHA,F
10037,DIAMOND,F
11361,PUP,M
11361,JESS,M
10003,ELLA,F
10011,SAVANNAH,F
11204,PRECIOUS,F
10470,SCOTTY,M
11356,LAKOTA,F
11436,MAXIMILIAN,M
10016,ANGEL,M
11004,CHEYENNE,F
11362,KODA,M
11422,CASEY,F
11101,FELIX,M
10025,COSMO,M
11423,CHESTER,M
10314,MADYSEN,F
10461,BRUTUS,M
10306,RASCAL,M
11102,MILO,M
10301,PRINCE,M
10301,BRUTUS,M
11385,BALLAK,M
10022,LULU,F
11378,JASPER,M
10026,HAMKINS,M
11357,BUDDI,M
11418,BEAUREGARD,M
10027,RAZ,M
11697,ZIGGY,M
11697,WISHBONE,F
10028,CHICO,M
11201,JACKSON,M
10312,SCHEIZER,M
11230,COCO,F
11357,BAILEY,M
11217,JOEY,M
11373,DAISY,F
11362,MANOLO,M
10032,PRINCE,M
10472,LOLA,F
11004,BAILEY,F
10463,SUZY,F
11234,GOOFY,M
10310,BELLA,F
11235,DANTE,M
10306,RINGO,M
10465,MADDY,F
10025,PACO,M
11239,BELLA,F
10024,LOLA,F
10460,SANTANA,M
10011,MINKY,M
11357,SASSY,F
10011,GUAPO,M
11357,LILY,F
10026,MIDDLETON,M
10013,KATIE,F
10308,BELLA,F
10314,PATRICIA,F
10314,BETTY,F
10314,MOLLEY,F
10304,BRUZER,M
10011,VIOLET,F
11412,PEACHES,F
10306,BRUCE,M
10302,PEANUT,M
10030,TENNY,F
10011,CHLOE,F
11235,DON,M
10474,BOOBO,M
11232,ZORRO,M
10312,LILY,F
10009,MAGGIE,F
10306,MISTY,F
10022,SAVANNAH,F
10306,OREO,M
10310,HOLLY,F
10453,ROCKY,M
11228,CHASE,M
11222,NATHAN,M
11223,SAMMY,M
11415,CHICA-BEL,F
10459,SILVERADO,M
10308,CLARA,F
10306,WHISKEY,F
10009,GYPSY,M
11379,BUTTON,M
11379,BOWS,F
11373,KUMA,M
11373,JACK,M
10460,DIAMOND,M
10023,LILY,F
11218,CASPER,M
10461,LUCKY,M
10467,JUNIOR,M
10282,ROMEO,M
10305,GRAEBY,F
10025,HENRY,M
11355,OSCAR,M
11416,LOBO,M
11379,LOLA,F
10021,CHESTER,M
11101,ULTRA,F
10014,MARTIN,F
10025,TINKER,F
11216,MAX,M
11364,NINA,F
11209,SASHA,F
10314,YODA,M
11215,ROSCOE,M
11106,CHARLES,M
11364,SUNNY,M
10029,MOLLY,F
11217,ROMEO,M
11229,CHARLIE,M
10467,CHARCOAL,M
11373,DORY,M
10011,LUCY,F
11361,COCO,M
11375,TOBY,M
11229,MISTRESS,F
11211,BAILEY,F
11103,SNOOPY,M
10016,FRIDA,F
10024,SOPHIE,F
10023,SAM,M
11209,SKIPPY,M
10463,ROCKY,M
11222,MICA,F
11238,LOTTIE,F
10458,BUSTER,M
11417,MAX,M
10013,OSA,F
11104,JGEORDAN,M
10009,NALA,F
11418,KILLER,M
11385,BECKS,M
11237,MISTY,F
10010,BUNGEE,M
10029,WEEZY,F
10314,BUSTER,M
10305,LEILA,F
10025,BAILEY,F
11101,BUJU,M
10304,BOBBY,M
11436,HOLY,M
11374,TEMPER,F
11374,OREO,F
11228,J.D.,M
11223,TIFFANY,F
11220,AMBER,F
11206,BACON,F
11004,BUSTER,M
10307,BOSCO,M
10029,PAYTON,M
10306,APALLO,M
11222,RUFFLES,M
10456,GIZMO,M
11215,MANDY,F
10036,TRUDY,F
10011,MOLLY,F
11217,RUDDER,M
11233,KEVA,F
10310,TUCKER,M
10040,CHAZ,M
10312,RILEY,F
11102,ZEFEE-ZEFI,M
10308,CHAMP,M
11229,SIMON,M
11229,NASHVILLE,F
10024,MILO,M
10002,BUBBLES,F
10024,JETER,M
10024,ALEX,M
10314,TEDDY,M
10314,PEETY,M
10473,TRINA,F
10305,BONNIE,F
10460,PARIS,F
11218,FARLEY,M
10472,DIAMOND,F
10029,RELEENA,F
10306,K.C.,M
10306,TOBY,M
10314,BAMBI,F
10305,REX,M
11230,MISSY,F
10461,SANDIE,F
11201,BELLA,F
10462,POOCHIE,M
11385,MINDY,F
11211,DIVINCCI,M
11354,MINOUCHE,F
11208,CHARLIE,M
10312,LEXI,F
10461,MISHA,F
10021,JAKE,M
10471,MARLEY,M
10028,MANHATTAN,F
11208,DIDDY,F
10469,THOR,M
10021,PUMPKIN,F
11357,SPENCER,M
10024,GORDON,M
11415,SMOKEY,M
10021,OLLIE,M
10463,NIKKI,F
11222,JAKE,M
10028,SNOWSHOE,F
10029,BROOKLYN,F
10024,MAYA,F
11358,GEPETTO,M
10309,ENZO,M
11377,FIFI,F
10463,LUCY,F
10024,HARLEY,M
10031,LINNEA,F
10456,BAILEY,F
10019,ACE,M
10025,FRANKIE,M
10025,CHLOE,F
11217,MINNIE,F
10022,SNOOPY,M
10471,LUCKY,M
10023,RUEDI,M
10024,SAMSON,M
10014,SHUBIE,M
11209,ECCO,M
11385,PHOEBE,F
10128,SPARTA,F
10128,MAGIC,F
10024,MOCHA,F
11238,MOLLY,F
11378,LOLA,F
10469,SANDY,F
10304,SHAMUS,M
10022,SASHA,F
11360,BUSTER,M
10308,COOPER,M
11436,MARLEY,M
10456,DANA,F
11215,MAUDE,F
10128,DIXIE,F
10128,BUCKY,M
10029,JUICE,M
10310,CHARLOTTE,F
11385,BELLA,F
11423,JAZZY,F
10002,WISHBONE,M
10301,JACKIE,F
10312,IZZY,M
10306,MISSY,F
10007,BOGART,M
11423,REESE,M
11364,DEE,F
10021,INDIANA,F
10463,BECKY,F
11370,MADDIE,F
11372,KELLY,F
10028,LUCY,F
11379,SAMSON,M
11357,BELLA,F
11105,MINETTE,F
10314,MAX,M
10458,OLIVER,M
10012,CHEWBACCA,M
10037,ALICIA,F
10025,AYALA,F
10004,SEAMUS,M
10473,PHOEBE,F
11421,LOLA-PRETTY,F
10014,EVA,F
10471,MURPHY,M
11225,PARIS,F
11357,MAX,M
10028,SWEETIE,F
11434,CHYNA,F
11434,TYSON,M
11356,RAY,M
10022,MUGSY,M
11414,BEAN,M
10002,BISCUIT,M
10128,MAX,M
11229,BROOKLYN,F
11201,LOLA,F
11104,TRUMAN,M
11234,JACK,M
11423,SUNNY,M
10011,SIMBA,M
10002,DIAMOND,F
11360,PONTY,M
10308,LUCKY,M
11101,BUDDHA,M
10003,PEPE,M
10036,HIME,F
11375,LANCE,M
10019,TOBY,M
10025,HENRY,M
10016,CHIN-CHIN,M
10016,SHINOBI,M
11356,COFFEE,F
11234,TIFFANY,F
10011,MONKEY,M
10025,KOBE,M
10185,SKIPPER,M
10465,SNOWY,M
10023,SAMMO,M
10467,ALIHA,F
10036,BROWNIE,M
11229,NAPOLEON,M
10025,TEELAK,M
10314,ZEUS,M
10003,AUGIE,M
11378,SAM,M
10029,PRECIOUS,F
10308,ZAMI,F
11103,GOLDIE,F
10035,J-ANN,F
10303,ELECTRA,F
11214,GINGER,F
10016,PON,M
10025,SEAMUS,M
11237,SUCCO,M
11220,HERSHEY,M
10003,VIOLET,F
10469,YOKO,M
10473,FLUFFY,M
10463,JESSIE,F
11230,BUFFY,F
10460,BUSTER,M
10460,KAYLA,F
11378,COCO,F
11375,RUSTY,M
11234,FUDGIE,M
10011,ELPHABA,F
11368,PUDDIN,F
10465,HAZEL,F
10314,FLUFFY,M
11365,KAYCEE,F
10306,ISABELLA,F
10044,ARGOS,M
11238,CALLIE,F
10305,PROXIMO,M
11215,LUCKY,M
10010,JESS,F
10034,KEIKO,F
10040,NOAH,M
11211,MAGGIE,F
10465,LOLA,F
10039,BLUE,M
10314,EMMA,F
10314,SOPHIE,F
10010,LOLA,F
11234,MAGGIE,F
10069,CHLOE,F
11229,COCKIE,F
10014,LUCY,F
11224,DEBO,M
10044,PUMPKIN,F
11209,TESS,F
11201,DOLCE,F
11102,TIMOTHY,M
10452,TOBY,M
10028,LOLA,F
11372,MOLLY,F
10312,SAMANTHA,F
10463,BUSBY,M
11378,MICKEY,M
11375,LOLA,F
11230,POTYOMKIN,M
11101,COOKIE,F
10003,MR.,M
10003,NICA,F
10309,MAX,M
11106,TRAMP,M
10301,JOEY,M
10128,BLACKJACK,M
11358,DRAYBEN,M
11432,BENJI,M
10019,BIISCUIT,M
11218,EMY,F
11360,TONY,M
10314,ACE,M
10466,REGIS,M
11209,BOW,M
11697,SPARKY,M
10023,SCOUT,F
11229,NINA,F
10036,CARLTON,M
11205,WILLY,M
11209,SANDY,F
11228,POTTER,M
10306,TEDDY,M
10002,JERZY,M
10016,TAVISH,M
10016,BRADY,M
10029,MIA,F
10032,RIO,M
10467,GINGER,F
11215,OLIVE,F
10025,LUCKY,F
10306,BAILEY,M
10019,OLIVER,M
10036,LADY,F
11419,SANDY,F
10025,REGGIE,F
10462,LILY,F
11235,PEEKABOO,F
11411,CALYPSO,F
11101,TACO,M
11206,HENNSEY,F
10128,LILLY,F
10009,ZOE,F
10465,CHARLY,M
11231,BENJI,M
11235,REBA,F
11365,COCOA,F
10465,WILLY,M
10280,SIMON,M
10312,HARLEY,M
11379,MAGGIE,F
11229,ZIPPY,M
11215,BELLA,F
10314,BAILEY,F
11215,BONNIE,F
10025,BESSIE,F
11373,TINA,F
11102,CHARLEY,M
10303,SHADOW,M
10002,FREDO,M
11364,MINI,F
11103,RUCO,M
11211,OKY,F
11377,ANNIE,F
10021,MOLLY,F
10033,MYLO,M
10023,INDIE,M
11208,BABY,F
10009,LENNON,M
11235,PATRICK,M
10128,MOMO,F
10025,GINNY,F
10469,ROMEO,M
11229,MILO,M
10022,SHERLOCK,M
10014,SCOUT,F
10305,GIZMO,M
10012,RAVEN,F
11217,OLIVE,F
11215,LEXIE,F
10023,FORTE,M
10029,ROCKY,M
10466,SAMANTHA,F
10451,SHERLOCK,M
11201,MAISIE,F
11222,ACE,M
11379,MISSY,F
10024,WILLIE,M
10033,PAUL,M
10301,BON,M
10301,CHARLOTTE,F
10280,JACKIE,F
11378,BRUCE,M
10036,HANNAH,F
11201,QUINN,M
10128,CAROLINE,F
11201,JACKSON,M
10314,FRANKI,F
11201,TOBY,M
11204,COSMO,M
11215,CHARLIE,F
11211,ALLY,F
10029,CESAR,M
11232,DOUGIE,M
11215,EMILE,M
11231,GATSBY,M
10013,PUCCI,F
10022,CHARLOTTE,F
11210,GABRIELLA,F
10467,CHI-CHI,F
11412,SPARKLES,F
10308,TRIXIE,F
11364,CARIE,F
10023,STANLEY,M
11226,CODY,M
11379,ROXIE,F
10016,DALLAS,F
10308,BELLA,F
10309,CASSIOPEIA,F
10306,ROXY,F
11426,CHASE,M
10029,CONNOR,M
11357,BOBBY,M
11378,TIKI,M
11215,SHADOW,M
10310,SECRET,F
11385,JOANNE,F
11103,TOBY,M
11420,QUEENIE,F
10465,CASTRO,M
11375,BAJA,M
11222,TASHA,F
11694,DUKE,M
10461,OREO,M
10304,STEWEY,M
10025,MOE,M
10473,MIKEY,M
10304,WINSTON,M
10466,FLUFFY,F
11209,EDDIE,M
11201,ZOEY,F
11358,KATY,F
11364,JESSIE,F
11235,LOUIS,M
10471,LUCA,F
11412,FRANKY,F
11217,TINA,F
10025,TOBY,F
11414,MOCHA,M
11201,GOMBE,M
10012,DHARMA,F
11204,GRACIE,F
11375,BAILEY,M
10036,BOSCO,M
10025,COCO,F
10038,TYSON,M
11103,ABHAYA,F
11228,COCO,M
11357,DAISY,F
10017,DAKOTA,F
11209,RUSSELL,M
10280,BUDDY,M
10128,SOPHIE,F
11418,CAIRO,M
11426,DAISY,F
10305,MAX,M
10461,SNOWBALL,F
11428,SNOWFLAKE,F
11216,SEBASTIAN,M
10009,BARON,M
11230,TOFU,M
10036,MOOKIE,F
11212,SAMMY,M
11235,MIDNIGHT,F
11215,EASY,M
10128,CHAI,F
10451,DIVA,F
11385,STAR,F
10461,BRUNO,M
11104,COCOA,F
11230,TOTO,M
11217,LUNA,F
11435,ROCCO,M
11379,ELBIE,F
10308,MAJOR,M
10307,BELLA,F
11235,JULIETTE,F
10471,BAXTER,M
10023,HIRO,M
11372,CASEY,M
11106,CHULO,M
10025,KOKI,F
10306,MAX,M
11354,PEEVE,M
11365,DUKIE,M
11209,ARAMIS,M
11379,CREAM,F
11220,",MAX",M
11218,DEMI,F
10003,SASHA,F
10028,ROXY,F
11435,LUZ,F
10304,RUGBY,M
11234,LU,F
10312,ROCKY,M
11364,SOPHIE,F
11231,CHIQUITA,F
10312,MADDIE,F
